major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean
0.4263129569895326,0.1877117220747094,0.2097067462238591,0.18003463243413317,0.30451410400863893,0.15026947178821837,0.23217298988906718,0.16928216671553448,0.5043234696372522,0.4511160646599049,0.8579080869100775,0.10214473705137911,0.3662857397869363,0.5923049488407202,0.6184961222424951
0.5922704967784698,0.12745547137824784,0.5739807395892748,0.18183245032109652,0.39163741485807857,0.24206522693307192,0.4986010882218542,0.09541005723818675,0.228596143169314,0.6371645758856742,0.9042469586006234,0.10052547147682551,0.3688399275241162,0.7113534029817786,0.8322321389766228
0.48805015576409777,0.10822315009572595,0.5891882113163869,0.193516998961731,0.4746832427703397,0.21322028205774812,0.44384263328018936,0.13657059108661918,0.44946931276503693,0.6000418135328011,0.9062364668660376,0.0785879755291608,0.5639183946966919,0.6775866754775927,0.6880575661390822
0.4624664158995488,0.36267525230803954,0.47774489924818186,0.2435800063793112,0.4528986049120518,0.32284005676835176,0.36670113145970484,0.30469041319991913,0.4951916802910105,0.4163600296459804,0.7721337077057026,0.17609504495878656,0.4621029401351734,0.5870906920641985,0.5599369641773914
0.6496448940414528,0.28064523722128115,0.39130925808742156,0.36860245159236116,0.2607650155581748,0.24771441093578275,0.4327498305485547,0.34123521356203146,0.6142849825350314,0.6902571553822704,0.8213453236828001,0.15698514975016445,0.6272234362729051,0.5927150013584492,0.4906430707197611
0.7425746530150077,0.20564368483080034,0.3748806021910993,0.1307437176079117,0.20374223844760772,0.09756524377267957,0.47835685827371793,0.17427713285252913,0.5391982335862809,0.5630790829710495,0.8602989213609802,0.08293333863349485,0.4840184401056485,0.4451095489962576,0.4170200855035468
0.5502182640447154,0.1831450088287431,0.3137925027424053,0.09756543160694821,0.28638980998512875,0.1726452707268379,0.33989762814939345,0.13828048132535056,0.6671321864476463,0.31799543724445817,0.8447902939612097,0.07089329418025235,0.3751444711708102,0.4868011910977494,0.5265028833173134
0.5847786254924818,0.15358210646000864,0.1914658702716999,0.08884882547764056,0.19352529779315375,0.1596971288004745,0.3068235581598974,0.07831115835837119,0.657836106716329,0.26697601224478684,0.8869504722656887,0.05401173272525868,0.3142195501717586,0.5110514513383235,0.5651867741913318
0.569936771616926,0.17305987357707608,0.27459001707326813,0.1525447634849471,0.24512817737253334,0.14800257063880098,0.34480241719367466,0.15008654648313702,0.4593059418994935,0.3865446066808146,0.9044122258720599,0.04106147462901826,0.3286054924471397,0.4454119878592676,0.49483204317811214
0.4195557345638984,0.0906468435845952,0.33325658877872055,0.12143457647128908,0.38036834609526116,0.1379953749599039,0.29463805209903077,0.09613664645573226,0.37773565405074283,0.35804895525092373,0.9362911629122641,0.051803733698265055,0.472497468556473,0.5949767240377339,0.6589042534482982
0.28031233280152656,0.12796895205515782,0.3695786302442826,0.22578894666978838,0.5270968235228705,0.22195219969533977,0.22587671136663084,0.16251860970131124,0.5092511204068397,0.36287576025123947,0.8868601582511721,0.08128008985827898,0.5039486685171003,0.6332534181492152,0.667238791981306
0.6038444707284579,0.15755898915651795,0.6519282013526508,0.13245855552726557,0.425857040157143,0.17850808396481477,0.5405022698803554,0.12808881055842128,0.3404926710416245,0.7020878932587755,0.8821739999654756,0.06438307435820423,0.4650272224322756,0.6833888109783268,0.7431327973042297
0.4970790640474869,0.12352407689699801,0.6435210122403661,0.08787368130982749,0.5001450179466244,0.14909054195086865,0.4806504609383417,0.08920840660635183,0.29920543457543963,0.571515779204089,0.936299802744434,0.05342191592575431,0.5483213060711969,0.6874216057086263,0.7585330638708425
0.6444300778711037,0.14267835419057592,0.5241758428372946,0.13424511616409995,0.33174865105269336,0.17838692150445487,0.5026529044556846,0.11504376236485961,0.4114470800223951,0.4914411223822498,0.8844513378640028,0.06790294684066758,0.579356086862989,0.6478036398737688,0.6498625289719175
0.6249454624656159,0.1307228794380567,0.517369713434855,0.18293773981753209,0.33863992894036316,0.15662385666186587,0.48215377745372695,0.18047428206065175,0.3990411865666313,0.7307728643167185,0.8533160103616015,0.13068599374587833,0.4305071066271744,0.5939642912725125,0.6022436918143719
0.6136714625590283,0.15605839945582062,0.4073264312115761,0.16781049881014953,0.29012132161565307,0.15021571284116786,0.43069371523736644,0.1552968393733913,0.5604450016364312,0.5430146674137246,0.894797488408669,0.06601325061994251,0.3888820311084778,0.48624502459079644,0.5254981188349129
0.5502110252723409,0.11484050661046624,0.36650468356351673,0.22241616958759583,0.3062033634991985,0.2077260581693508,0.36355706038659863,0.16929313045379238,0.6927017183608697,0.3842092959851558,0.8391527702338509,0.061355544461116324,0.23441032872615042,0.4584275901429516,0.5176203570795469
0.5916770873271144,0.18328861565705892,0.36287198388846553,0.2822463817305981,0.2738992537084677,0.21350888633076337,0.38971051133353785,0.2491783237356656,0.6225511512546347,0.27332720159834156,0.8395096673102164,0.07974235087877798,0.2534115141201426,0.3448391939174485,0.3730635322566261
0.6726768730693468,0.12795508112579806,0.46612286028013467,0.20610106027132916,0.283698132408349,0.21052463338258282,0.49454648932918527,0.15480740632940684,0.49650453474180734,0.3476113903470139,0.898246432681618,0.05982268532205477,0.24646476689780453,0.4555968295612908,0.533109565624849
0.4390567289082073,0.08507194570769036,0.4157335546961212,0.17968283661056292,0.4127434304886463,0.19150938806094997,0.3339279246824263,0.1168228960411028,0.4864775923436326,0.29805905961040985,0.8921501236753933,0.05335038347912429,0.33398057552112126,0.5828485626426916,0.7053804104358358
0.13370493860163032,0.0930879246463838,0.31919148357324423,0.17281714088556244,0.657402912136803,0.2631531473874133,0.12905807511071576,0.08950842463356805,0.5864680290329077,0.23709385239844422,0.894663669589015,0.05609284220747046,0.4645615821581622,0.5150869529265468,0.6066124650015502
0.7311612702536195,0.10609796406331112,0.6834723820243189,0.10825024676744,0.3563227719559416,0.11054764349103235,0.6459030085430854,0.10318159851662427,0.24300425116599023,0.6157358324163514,0.9093170884914176,0.06083830810872856,0.6170453974467903,0.6984876898725714,0.7705831066152113
0.724049275126323,0.13362158938015078,0.7148343127856619,0.06912122041580593,0.37806184218933386,0.11186908944004316,0.6592769402026797,0.09152093751853022,0.3529539204276029,0.6086562923916632,0.9132111029263207,0.05652190361986435,0.6307109700859126,0.7034843505115432,0.676352056781622
0.742698927532724,0.24465831292307147,0.45578212923924943,0.14644514449005372,0.2447888610729527,0.12132234743840724,0.5279324195585926,0.19992977795653438,0.3122149128252667,0.7201347064945002,0.8816209410547691,0.0636161632631203,0.5779449373948117,0.6741594007297939,0.6709834797797377
0.8250211310013181,0.1754195505645635,0.4316232368922041,0.21927148815716804,0.18896954786594014,0.17625952563097005,0.5613908330056006,0.20871204648723665,0.3579154486046491,0.6937711998795796,0.8801556051954401,0.09820018505042653,0.46500280926335175,0.5253922345274716,0.49266363859902496
0.6881051456796244,0.2366729276293884,0.49470933555918556,0.30762155735798197,0.288165939415432,0.20352952675669636,0.5138980577035012,0.29460682118823267,0.5291542953249551,0.720999587923704,0.855841695038815,0.08714888327458697,0.2814818989391162,0.4380314660409418,0.4884446211288817
0.7109372314244963,0.17807256059114623,0.4391332545470713,0.21840927582666902,0.25051953399297355,0.1936131041330038,0.47971320359220676,0.24027561201178294,0.5924236535048201,0.577025893088258,0.7886417135597795,0.17192794712449191,0.1446697115126005,0.32711886093488163,0.42484800116522864
0.7735226599756309,0.19942024848232887,0.5283768552315541,0.1370207705178543,0.2592803804365644,0.10631359202803255,0.5509225285448409,0.17599630695178997,0.6296930110565773,0.16959544885800118,0.7590174693110568,0.1141245739172296,0.32738114309238325,0.3791843931465879,0.38501323914895375
0.6858011868631456,0.10205933529576273,0.6497938506990272,0.16749088550334382,0.36850376129822326,0.18548250962353374,0.577925034706851,0.11698647662099326,0.5400615713711683,0.22154126099007845,0.8393406648636834,0.13657176494281703,0.3772693834366652,0.4893545341294363,0.5571906332798647
0.5346749863399131,0.15033787907292903,0.5096453423025894,0.1453218394816368,0.3942457411650064,0.0903574478528574,0.43147024740346207,0.16054252527058602,0.5463631822338799,0.3458335863185747,0.8803341664336235,0.07692571639416193,0.38427625293461554,0.5076763425063919,0.6434004166079088
0.4327852525267661,0.09553137206379914,0.5200820832496259,0.10025393083950679,0.4878318847512871,0.11911940938824067,0.37564251510357594,0.08862552215650908,0.7061382213158008,0.20974582352129828,0.878399000055049,0.04872440697098441,0.6076462235691288,0.5369840648441209,0.5233980587751578
0.7066509070201125,0.10764329497624729,0.8977867894221624,0.08652740281237581,0.47559041646636346,0.11062005031603579,0.733609434394637,0.09356295964550364,0.30272197854698774,0.3659442770402221,0.8791004118637,0.08948040856865436,0.6053049966740941,0.6587362428484121,0.6936069582697403
0.6739143858234408,0.1660128183713184,0.7355974176148347,0.11966542148555934,0.4199886719837594,0.17798694070510468,0.63692806230083,0.12152555700118833,0.26862406563146496,0.31914478025968795,0.9139706971717233,0.06305186171503623,0.6266648504930178,0.6376438206360954,0.6676226619823082
0.7772983366055249,0.12035239262904343,0.5744611792125977,0.12424500424895983,0.2784033944236189,0.12954995106737413,0.6260803054696332,0.12002136093397366,0.261146231308235,0.42102040132642127,0.9392294115959254,0.04965234816672098,0.7380802947155622,0.6955327173680775,0.6887976513270316
0.7272642429481387,0.12521031352305587,0.5284530546844758,0.1409270776573587,0.2843808263219271,0.14716787441809404,0.5740250328471939,0.12602415828418087,0.5525386763088658,0.708347770914843,0.9495828905968612,0.04212939610307482,0.6156448037962666,0.5269051126697573,0.48891187435243555
0.604067530374958,0.2087499538551189,0.47703416403231885,0.1448927672846907,0.33479124611098926,0.1513461072741314,0.4433043900641448,0.18782436558656632,0.7137054009156226,0.7403137902752346,0.804043296086763,0.12911024687356998,0.4171979096593504,0.4814742720862692,0.4828377530251979
0.6411439148535316,0.22962690282158785,0.5335622024745447,0.24065242364563,0.3384217869960968,0.17097637490716663,0.49148103888201,0.24533831625681002,0.66591557064163,0.5848003275545033,0.8100392770125284,0.15003593888745495,0.33988114767140254,0.42728738764374397,0.4588127062384609
0.5674270209631561,0.18569984093743117,0.6097775604442478,0.19962115828069166,0.42745360169048646,0.1756951325129916,0.4883044249993258,0.20870249066078483,0.5341855052198807,0.41592890684508704,0.8327023071275738,0.09465113095931185,0.2881381246494493,0.38546930082001735,0.4570299249884154
0.4721033777873672,0.15978286359933094,0.7078264342127855,0.1966833121866641,0.5555949879013677,0.22208089895781136,0.46728441345286587,0.14721565859181648,0.5387364845992965,0.3195885324708345,0.825682145470491,0.13438962442171185,0.2703550453261263,0.5258645326962242,0.6019963970555896
0.5155366661088194,0.1403213409497469,0.5427496486289242,0.11624426985816147,0.42632230171567437,0.08194404362899842,0.4303344995801482,0.1272902762851576,0.6231313275691167,0.3347822474472802,0.8636700603553432,0.07287066722540171,0.5700839162701531,0.6141430464796872,0.6427709074248068
0.4943358750642846,0.13047813167295233,0.6359234382782647,0.10728375078704999,0.4960012047932783,0.0835682898453557,0.473259612804668,0.1348449585729263,0.6014935165312011,0.2711061585918613,0.9188981045724844,0.06161483389484288,0.8329167959714162,0.72769354595586,0.6385459633071541
0.5296017797519231,0.1077234781922751,0.6609204829055211,0.08053613761698247,0.48586246752818674,0.13520529940658174,0.5033643319739021,0.07608522565592511,0.3261813847268838,0.15469002032593626,0.9103358039963196,0.038848734937386935,0.5510562266026812,0.7425784542339907,0.7974774358551223
0.7151265424294958,0.19279077463596778,0.6689203028842948,0.09435304749516583,0.3614052483110665,0.1293742682375613,0.6270346634467295,0.13880303582884004,0.21994856158727577,0.2951422897621279,0.9032464945077067,0.07983139756625854,0.6015567344662822,0.7775210955406446,0.8929635733643355
0.7204350507706097,0.15184533038678788,0.6963700903490933,0.15446486991585112,0.3743539797990605,0.16487498238300752,0.6369943348072952,0.15154858322467432,0.2859452574853991,0.24747566645797206,0.8764434190097332,0.09283181526629648,0.8396741172444206,0.7710837989576044,0.8093026852595784
0.7019646209945369,0.2051248123868006,0.6057419497946198,0.1549307809819433,0.33753570638263813,0.14086487986223828,0.5832634186646547,0.1899823192027315,0.5420763607051924,0.44236992342575493,0.8847784032832873,0.06462549516063942,0.5657626809627384,0.5236850729894879,0.502423586916124
0.6769485823270246,0.12486922544249317,0.6508276332192023,0.12513750154688713,0.3750099363768561,0.16216065681734643,0.5852799372709497,0.12932106774645463,0.8370360460433183,0.5957943636555426,0.8756282669383731,0.09993718627835166,0.2755498881006442,0.39621005713251967,0.4031866979364546
0.6493717084734772,0.15511591482899229,0.6781528269750523,0.21143523230777747,0.40575242790904714,0.19298714634405276,0.5688192200983765,0.171339981023402,0.7327984556532475,0.5128049137247127,0.82878543793359,0.1587689401905977,0.37591732351534074,0.4398532773693248,0.4539941274547998
0.5500035275602977,0.17235925147711698,0.7058842835048276,0.2852029883021956,0.48670301587959114,0.19850881048444813,0.47857696991181636,0.2327920105008135,0.6506211051366635,0.3655394388871008,0.6807901333905234,0.3417993147505785,0.4205617810293216,0.4472994227931757,0.46859234185251775
0.49057283316766637,0.21084634411723369,0.617447983736662,0.18490318248896925,0.49170833926675395,0.24174746942413378,0.43402466604045853,0.15787939476209084,0.4571604020108233,0.3653402421884751,0.809822008618788,0.12759861320443944,0.5267318593054059,0.5624978483889674,0.5652921872897175
0.4819103154425678,0.15154236430060455,0.44825647918371897,0.1502066835672172,0.398577392368276,0.13837371462752232,0.37114068758436525,0.14689219897318997,0.4179145937902651,0.3470333923876763,0.8817223982346475,0.06922091481868331,0.6840673287156116,0.7292404997934276,0.6956889529351045
0.452628466910888,0.1726108951790359,0.38798910833034767,0.11004025820539831,0.38684337654501405,0.15273456317425999,0.3328539626132949,0.12111595806829152,0.443715578332563,0.20345584275799714,0.9134376701486485,0.07532447038369748,0.7796933423954181,0.8801873213090872,0.7575587347451562
0.624383224609054,0.08617544869122905,0.5447097539281195,0.07388868375034055,0.3523449677641977,0.08826455331160064,0.5036858243586116,0.06935489261724875,0.3634787212811228,0.24053673672940598,0.8938553359428051,0.05014326774028481,0.4942792846330381,0.5308983854231839,0.5800294327090606
0.6730928588937805,0.15330731994188576,0.6185836864430015,0.10653688771402016,0.36140729498662727,0.14312167363239775,0.5628987469291394,0.10455336968311346,0.2712965048859998,0.1201556284595577,0.8633758679826518,0.07805459430865136,0.5199224086301159,0.643804215971799,0.728344855564415
0.8270093865519503,0.2085063236472685,0.5316186702202897,0.2194476369667593,0.23324082277820707,0.13935603211754025,0.624447312496904,0.2675259209275849,0.41201401750997213,0.2547765998714244,0.8910217423708338,0.11261831803596403,0.5351791212124839,0.6463100532205913,0.7213214189676941
0.8710269622848916,0.25891666136078073,0.6062684566886845,0.10136326080782845,0.24854698310780857,0.14467261233695375,0.6881604287753919,0.18867158104755818,0.4793804483757708,0.4522928497723354,0.8868220226696011,0.07567160023539983,0.7083240913974345,0.5849028057241187,0.5001941470599196
0.712364459194918,0.15987972888979768,0.6594259942758463,0.10753108416573283,0.3595238501208121,0.1684742878468774,0.6189838106431375,0.111940131276016,0.6239570950454472,0.4375567860644703,0.9047681828183535,0.054687645976986214,0.384797260643567,0.45233077837288904,0.4702305328261025
0.7324606331744834,0.16815992607513475,0.8081849679977396,0.20016966084418836,0.41708571326171867,0.20944151106639933,0.6951487885549521,0.17908974713413345,0.5611775814664923,0.5487041071993086,0.8458599892186985,0.06209295839981051,0.37407873181854545,0.43851711858151365,0.4800621871613967
0.6135750984902022,0.2628834990030496,0.7217076138349416,0.20449808964974253,0.4557730743871394,0.18855848493698088,0.5742002577019721,0.2339846546996205,0.49248221961337224,0.41942912276549604,0.8449601122375806,0.06705561832927025,0.4975158828350923,0.562143906262795,0.5900041766192385
0.53061150627215,0.27923804521380174,0.6559246633302631,0.21232090690137032,0.4822323529732293,0.16711032994571023,0.49138797260943023,0.2582935255689669,0.29708939213266206,0.39753157159087965,0.8420784428406064,0.06501870592561905,0.6073318320670793,0.6563354680427709,0.7260686461554361
0.5901131535139821,0.13639742253837722,0.38152756592631876,0.14809704868450563,0.28840473916765236,0.13248885615188463,0.4083988145462127,0.14467781617508252,0.2951039124449223,0.43051259604103165,0.9100008859421037,0.045272484321783345,0.6888621090080062,0.7633033221354838,0.7155622344703785
0.5166381438583377,0.11657818105165012,0.17654412482129134,0.11917868245221197,0.2222463306012989,0.13173600765701374,0.2674245062727396,0.10713097290029992,0.468619190077851,0.3360013635234034,0.8890316794543411,0.0747196759250944,0.8148486239313986,0.7652616095868546,0.6655137621243989
0.5557685220523715,0.1721543026742028,0.5159411943906987,0.12084072835538383,0.38574745701973157,0.1463347708504149,0.4455227597472338,0.1398277544618158,0.36716062984327025,0.17182480547052997,0.879836775204081,0.07218759089065989,0.24392322269395159,0.45000047123621323,0.5485790009711241
0.6479832031696595,0.27966390664147717,0.5642489873158408,0.15428036484944965,0.3525854342379171,0.18912358223302378,0.5316206359232354,0.2195599740302881,0.3521554265971089,0.2367225473192751,0.8970334122964003,0.08015824538283584,0.404703837297215,0.5500984457881053,0.5849402824196216
0.7634764440923554,0.17473482699560453,0.6134199741469955,0.2291267651347692,0.3035251321328169,0.19383234409026506,0.6269575726438682,0.20802129812813652,0.3252374940223978,0.3713965640957186,0.8927002829091572,0.07546672595525224,0.5612047733927273,0.5350407938480753,0.5536114654628294
0.9125774216642197,0.27351450954111245,0.8512708247487973,0.26651895091511313,0.3323283145236476,0.18054843557624592,0.854840079614033,0.3636921011412578,0.303274006051579,0.3989315462418073,0.8415675302311475,0.15198627195980374,0.5301693047082308,0.5306866162458547,0.5130197703128324
0.6559066518628244,0.11447287603840094,0.8847144182261917,0.1857480635812098,0.5114243076546949,0.20204020929607755,0.6869191990584697,0.14347600375033492,0.394029384801191,0.4261808057233441,0.8717959186297564,0.06194891995715247,0.40278306257916763,0.48087286560730197,0.5815155323391705
0.615315439464836,0.10909109427146013,0.7905330692300646,0.15255690736268018,0.48568087307254787,0.14818693227630902,0.6198559307015342,0.1446109699061829,0.4649043097488861,0.36708335473722453,0.8910930714478773,0.07129738095845718,0.4171669821126851,0.5094005282843297,0.5613156869180379
0.7075780964481438,0.109834941337893,0.7408119824476413,0.09552398415345073,0.3983058128677876,0.11173115868663504,0.6665792365381481,0.10674408956676167,0.398513847137167,0.31059659260906664,0.9233545169155215,0.05197435139438819,0.4569740793897914,0.5847598186908073,0.6435589152123706
0.5724527062396237,0.1090679533770298,0.5648164255571047,0.16413835848904454,0.39732408021454996,0.1621391682714565,0.4951038221770677,0.11720513393553489,0.3615323565237907,0.40375805459047404,0.9496513752895493,0.05434973305295304,0.5847256106134786,0.7461612365762096,0.7947346461536311
0.5994954901839572,0.17875688711437082,0.4654457639322076,0.137051393540987,0.3271378521750491,0.11881649591012597,0.4490990553900802,0.15015820837754879,0.2688482101445591,0.3624622614074856,0.8834503743747354,0.06810694908210255,0.7021202344645253,0.8187898884369671,0.8784287556453623
0.6300810234403774,0.13039995611291194,0.3643484789023632,0.15189575276407236,0.25414030978846625,0.11604518702409332,0.41837495401933583,0.14682420941002505,0.19780887906682573,0.389729688605127,0.8850916684689616,0.08462423970269616,0.9314334775495591,0.8778821637643967,0.818161337984542
