image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r257.JPG,71.9156265258789,5.334571199518974,23.379940032958984,1.850157856064061,0.325486310824615,0.01885263912456416,5134.2,651.1472183769198,22.081150258255853,3.007971026905563,0.9701906769431009,0.021686982731487003,127.67678422574429,192.88566853895466,230.69242176771527,84
r258.JPG,82.38094329833984,,24.53564453125,,0.2978315560480411,,6247.0,,16.039518343860706,,0.9837786691664532,,122.576797130828,182.7699984406674,222.59504132231405,130
r259.JPG,78.4900639851888,0.44557796932363875,28.776228586832683,0.40211574177650833,0.36661310402202146,0.0034053392901240323,7006.333333333333,216.2090038211482,20.586039108815598,4.083498951546833,0.987215478488619,0.01322820572432176,125.60030373573892,188.83569771913588,227.96273177215065,142
r260.JPG,75.37555847167968,2.166267772633376,31.43267059326172,2.7376455008877265,0.4173845922757158,0.04017171822299151,7174.7,647.1211826234712,20.04985823690966,3.7002972923200823,0.9639483846131324,0.010922004688795096,122.11213855199476,181.10409060066422,224.71880269560802,35
r261.JPG,73.16565551757813,5.776042241587038,23.47573890686035,1.3223474054199842,0.3223633553414818,0.029757248476882124,5227.0,563.212548688326,23.173198027930866,2.198880538423851,0.9677537580808723,0.01708132713308595,136.22526160949045,188.57731664814136,219.15187180190188,122
r262.JPG,85.1353530883789,1.3286455815694476,25.980387878417968,1.4787511094891728,0.30534409597577156,0.02012772638202972,6842.4,398.24386373175923,17.10418164100895,2.9436528685054566,0.9847956049447129,0.009634821888835904,137.31247168166425,193.72133060193568,226.70797543696796,58
r263.JPG,77.92641754150391,2.602418786128165,20.079966354370118,0.9550005349697744,0.25776201722613856,0.01141301670374064,4784.2,392.4782796537917,22.799977035376717,1.7627769170079646,0.9721364681885216,0.022549747947449003,124.7426596569054,191.82096346646776,228.70703244313881,23
r264.JPG,78.23392181396484,4.277649609588881,26.34545440673828,1.777383924176524,0.337418970928379,0.026458992351940172,6393.8,602.6918366794094,18.707768094261674,1.824861383497283,0.9869923423825016,0.005572663269865623,132.896628795308,196.57963191473985,234.97232020911696,2
r265.JPG,81.3378921508789,6.539415233572307,24.33348159790039,2.4376617947222257,0.29948479527522004,0.022833066987941922,5991.9,973.7707250682781,26.325966333411337,3.4735197349419797,0.9599496675270922,0.020033625527011354,120.68874653128417,174.26364849134356,210.2981820211757,21
r266.JPG,77.0965087890625,7.856407455792255,26.235093307495116,4.2680313840088,0.3396961623807714,0.03675884322125736,5938.9,2055.9034632005464,29.654946105014552,6.148836462153257,0.9039907026478927,0.1133382697357795,130.39438554177926,183.4458673792221,210.67047755371672,3
r267.JPG,68.0324806213379,7.558973484078766,24.84413414001465,0.9514798066944962,0.3678731350829508,0.03198676142430897,5099.5,772.3875322660251,25.895980950747106,6.6353916309772005,0.9570628567502,0.02390610167541503,117.85139623811912,177.12957499776775,217.54591481455213,1
r268.JPG,80.87542419433593,2.8369321391903206,27.5843074798584,2.2432215708777177,0.3414689744148694,0.03090746145893068,6716.2,747.6274640487735,28.63883961973096,4.4549031324843495,0.9569010227650333,0.03248795374950598,117.3170074458764,173.9478313403506,206.96217839750187,72
r269.JPG,76.62103271484375,,28.424110412597656,,0.370970077085519,,6671.0,,20.953012323535503,,0.975003523723484,,107.88262773722629,162.94452554744527,205.23591240875913,8
r270.JPG,81.97499084472656,7.377197627681244,25.902360916137695,1.8806631067323496,0.31850694445507444,0.04125478384405899,6512.5,700.110169901852,24.110960533598483,3.9819527733413915,0.977405807291078,0.009432015231296479,118.13636694586512,179.39421533759128,218.1958413080281,96
r271.JPG,82.13955942789714,4.8381879097230955,23.88033167521159,2.9889695477579874,0.2916041397265013,0.04310031880021252,5789.166666666667,1237.7610162439812,23.798711840420285,5.669108556241411,0.932998186384499,0.07778003377778107,106.43935682367118,168.56901222989205,212.3929315794104,128
r272.JPG,74.20450134277344,4.312643865354362,27.142967987060548,1.2390299072507056,0.3670394664354698,0.031047114953729645,6150.9,406.61781810442096,26.519655200739606,5.442040749589538,0.9725846723532958,0.013836012472392595,112.87983028931225,180.49777252779685,218.052713932275,90
r273.JPG,80.444091796875,,21.99126625061035,,0.2733732926731189,,5398.5,,26.382838113557124,,0.971356931196493,,115.60785368477676,175.04679935449167,208.67437690514615,50
r274.JPG,76.50587768554688,4.356535537143397,26.17458610534668,2.1250393614767202,0.34228371706694916,0.02255358298963138,6064.4,744.5696240110793,24.288442332729662,2.81697667796387,0.9618981186691407,0.014985435689849029,128.46613920996785,182.2705126686413,214.58427305914697,38
r275.JPG,84.92035675048828,5.819021835570777,26.37062168121338,0.2590082313144839,0.3113690775562076,0.0243860456052981,6602.25,92.27743494484446,29.504743297871634,1.2106369029252517,0.9399986679499,0.042077068519179736,118.21237448638088,179.99998684378917,214.80263584846912,150
r276.JPG,75.40989532470704,4.566496796513059,24.572375106811524,2.0472353857069665,0.32671771265008065,0.03301590257281262,5365.1,686.3360510711935,27.778318773739443,5.003423071351326,0.9195250793381844,0.039748293630275586,128.6353748214811,183.3166231963903,218.02677310897548,88
r277.JPG,77.5875030517578,13.699086496015765,24.93884735107422,4.821514906662768,0.32122881863708913,0.019328652250669758,5768.5,1863.35658154847,25.75984519959244,4.980707986478469,0.9403840677521572,0.050261878285966,128.2553260769837,184.2602919700882,217.408083958138,131
r278.JPG,72.81170145670573,8.81694920094901,21.141762415568035,0.6861732685429025,0.29361840625227703,0.040626602831683074,4646.5,309.60902764615895,29.045231212015466,2.071062426024699,0.9645503900531057,0.0282438454034873,129.88197018363743,191.3511977299346,223.80047092105963,25
r279.JPG,82.82693227132161,3.3225038805082416,26.76832644144694,4.825963093926905,0.32464080136450146,0.06948561509825721,6776.333333333333,911.2711360145964,25.703056711207683,0.7795912460805487,0.9777562419213534,0.021654939423843195,122.59751930923149,176.0412821441064,205.49350280590593,53
r280.JPG,75.03531799316406,4.902127160332435,27.560709762573243,2.8851339837982075,0.3674725609616359,0.03270643460297907,6180.5,944.7622055311061,27.201856223846136,4.919185513170097,0.9495865366752028,0.06027449241967211,120.66079349107251,179.0578785003584,214.03976967160844,129
r281.JPG,74.31424458821614,3.774909456335516,23.951029459635418,0.9277107025963225,0.3231089688326141,0.025693801966535656,5417.333333333333,212.1139630795986,19.604638687388828,4.249578255196832,0.9699312999050348,0.02854321028824669,112.11515756450092,178.73760314259593,219.06120348831953,54
r282.JPG,82.86253509521484,5.499314645316524,25.91376953125,3.1323090935928293,0.31180164780154657,0.018746967212252733,6530.5,1151.4915870296231,24.429255961029593,3.0666677278070154,0.9625252506192403,0.01709212613365607,118.50720674900556,175.09976963982078,214.1966962943295,147
r283.JPG,68.65140991210937,7.3480127677585,23.54170455932617,1.647793741395097,0.3445123981958603,0.02228654706546268,4768.2,994.2875967244086,27.656014150337477,6.5712055308254005,0.9277786780084535,0.060326567015187786,121.7992517114134,184.33693560919681,216.65104711501317,16
r284.JPG,76.62450154622395,4.183298248885809,25.144529978434246,3.165512710885257,0.32753908108499075,0.02934776122220017,5671.5,924.6187051969044,22.233179605347548,6.626822243041941,0.9354003958056577,0.05306770598449563,122.97223160209785,182.48549069694448,222.34174540504046,20
r285.JPG,71.80478515625,7.043420533831512,28.16059989929199,1.3082236399437959,0.3940907475595967,0.02731239284784708,6170.1,747.7705530441808,22.772453179542364,4.208095965065498,0.970145587297174,0.019279824906211655,124.02357199836688,183.50809922831976,223.81397545828128,64
r286.JPG,76.8475456237793,10.483581593334073,22.879312896728514,2.856754149690291,0.29844678605136765,0.01680321060975557,5444.5,1303.9641962109235,24.25803194107431,3.2747244360413723,0.9750451729428093,0.014377990598370622,120.7331197755694,182.49892406617056,221.03757614955066,7
r287.JPG,70.26549682617187,4.792402277768689,26.33902244567871,2.045657674858927,0.37501767856136536,0.020349307093942802,5625.4,807.4578471969915,24.902708824512967,3.5010468777167407,0.9633896151059178,0.02267621298998423,117.22782026993423,177.23526086067713,213.02256796536068,116
r288.JPG,76.99259490966797,2.6966873894063315,26.402420043945312,2.2565701329669676,0.3431462586958248,0.029551499211286743,6119.3,529.940751405287,21.309309075883,2.506399743105565,0.9588502536856742,0.0141676359728841,117.11383681933232,174.39719334641057,213.2282189239031,73
r289.JPG,77.78038635253907,6.117256096888281,22.520214080810547,2.0788243001723474,0.29028239121056065,0.026802665930820282,5401.4,714.6271230508958,22.7224945471744,5.5846287114082,0.9803288651701345,0.015418793745537632,123.49180287820823,187.7378215772955,225.2521575007708,133
r290.JPG,71.55145034790038,6.049609246272616,23.470704650878908,1.7083058492415508,0.32915759986272997,0.027520278125170092,5139.9,659.8378967594996,26.531223865731626,4.0456347307008,0.9722243811638368,0.018333828039822385,129.99482706515317,186.98340804870372,221.0249863445753,75
r291.JPG,63.46790313720703,9.677620487082525,25.357184092203777,4.410354391647215,0.40209860099290756,0.05949034136572478,4555.5,2108.7845432855393,22.605293041776395,5.026262808744126,0.862970987558021,0.2007098623952619,123.41332741733879,188.68543010575885,223.32928728648497,139
r292.JPG,81.9847183227539,5.5666692587268285,30.06322135925293,3.663480867725598,0.36764203705768883,0.04567903585214873,7441.8,986.5128990540368,24.424304385965076,5.578833456173321,0.9619670864259419,0.02071070278261062,121.60598281086637,179.09224048981477,216.36793340354524,98
r293.JPG,81.63117065429688,3.3003569746040258,29.552807235717772,0.8659547507782083,0.3623743758040798,0.014688349409973048,7282.1,434.8234411804405,21.27136589694005,5.1176174528287115,0.9613902486284159,0.04657059742983579,123.78641422590411,191.6271240984034,231.68353590622374,124
r294.JPG,79.29356231689454,5.064980731496857,27.565156173706054,0.26870860323599605,0.34863761507303154,0.01965183190262066,6694.8,577.9897922974072,18.612740625772492,3.4370603737273737,0.9738233678777594,0.026191786051189804,129.8676050302863,197.84377048650344,239.84803610107957,60
r295.JPG,86.18298594156902,2.4408331024739636,25.552576065063477,2.095352495244689,0.2962260710411508,0.017102916550233577,6832.333333333333,725.6325401560582,23.087401492741368,5.866134485938479,0.9863041104282573,0.00913924518142783,133.8817037263963,186.01428727239195,218.04650424752904,103
r296.JPG,70.58650665283203,8.247827040512037,24.4494930267334,2.1518898287771346,0.3505652939026468,0.05269505684323965,5248.8,883.8280800019877,22.391136921895544,2.074597336532264,0.9662748180979213,0.026010710642100348,114.21070152419102,192.36625260901093,234.38539338838464,123
r297.JPG,75.78094329833985,8.677405719888789,27.23130073547363,1.4127738809174168,0.3618604609091991,0.030534747613237236,6368.3,1082.4595027066832,22.77536871613574,1.17218537860146,0.9779519814582744,0.04170625364463733,120.51056497964541,187.20014529513307,227.73744554840408,104
